PATRON#|Activity_Date|LOCATION|I_TYPE
1303600|10-11-2022|mbn|1
1303600|10-11-2022|mjp|23
1303600|10-11-2022|mjp|23
1042793|10-11-2022|mmy|1
1042793|10-11-2022|mmy|1
1059903|10-11-2022|mjf|1
1059903|10-11-2022|mjf|1
1059903|10-11-2022|mjf|1
1059903|10-11-2022|mjnd|101
1244295|10-11-2022|hjf|1
1059903|10-11-2022|mjg|1
1011780|10-11-2022|mmy|1
1011780|10-11-2022|hltfn|1
1059903|10-11-2022|mjg|1
1059903|10-11-2022|mjg|1
1059903|10-11-2022|mjnd|101
1340705|10-11-2022|mjp|1
1340705|10-11-2022|mjpn|1
1340705|10-11-2022|mjpn|1
1340705|10-11-2022|mjpn|1
1340705|10-11-2022|mjpn|1
1340705|10-11-2022|hjpn|1
1340705|10-11-2022|mjpn|1
1059903|10-11-2022|mjg|1
1340705|10-11-2022|mjpn|1
1027421|10-11-2022|mven|29
1027421|10-11-2022|m3|30
1176154|10-11-2022|mjp|23
1176154|10-11-2022|mjp|1
1300508|10-11-2022|cxn|1
1300508|10-11-2022|cx|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|cjpn|1
1377648|10-11-2022|hjf|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1377648|10-11-2022|mjpn|1
1230914|10-11-2022|mmy|1
1230914|10-11-2022|mmyn|1
1230914|10-11-2022|mmy|1
1230914|10-11-2022|mmy|1
1230914|10-11-2022|mfn|1
1397168|10-11-2022|mjx|1
1397168|10-11-2022|mjxn|1
1397168|10-11-2022|mjg|1
1397168|10-11-2022|mjg|1
1397168|10-11-2022|mjg|1
1397168|10-11-2022|mjg|1
1052723|10-11-2022|cltf|1
1397168|10-11-2022|mjx|1
1397168|10-11-2022|mjnd|101
1397168|10-11-2022|mjzf|1
1373573|10-11-2022|mjwf|1
1245872|10-11-2022|mjven|22
1373573|10-11-2022|mjpbb|1
1373573|10-11-2022|mjpbb|1
1280886|10-11-2022|cmyn|1
1373573|10-11-2022|mjpbb|1
1373573|10-11-2022|mjpbb|1
1364916|10-11-2022|cjp|1
1373573|10-11-2022|myaf|1
1065031|10-11-2022|hf|1
1065031|10-11-2022|cf|1
1364916|10-11-2022|cjp|1
1146372|10-11-2022|cve|22
1364916|10-11-2022|cjzx|1
1364916|10-11-2022|cjzx|1
1364916|10-11-2022|cjzx|1
1364916|10-11-2022|cjzx|1
1364916|10-11-2022|cjzx|1
1352737|10-11-2022|cve|22
1352737|10-11-2022|hve|22
1364916|10-11-2022|cjpbb|1
1146372|10-11-2022|m3|30
1364916|10-11-2022|cjpbb|1
1146372|10-11-2022|m3|30
1352737|10-11-2022|mve|22
1373573|10-11-2022|mjve|22
1364916|10-11-2022|cjzf|1
1364916|10-11-2022|cjzf|1
1352737|10-11-2022|hve|22
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1146372|10-11-2022|mven|22
1352737|10-11-2022|hve|29
1364916|10-11-2022|cjzf|101
1146372|10-11-2022|m3|30
1364916|10-11-2022|cjzx|1
1364916|10-11-2022|cjp|1
1352737|10-11-2022|h3|30
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1364916|10-11-2022|cjpbb|1
1352737|10-11-2022|z3|30
1255098|10-11-2022|hjp|1
1373573|10-11-2022|mjld|31
1255098|10-11-2022|hjp|1
1364916|10-11-2022|cjzfn|1
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1255098|10-11-2022|hjp|1
1352737|10-11-2022|mven|22
1364916|10-11-2022|cjpbb|1
1352737|10-11-2022|mven|22
1352737|10-11-2022|hve|22
1364916|10-11-2022|cjzf|1
1364916|10-11-2022|cjzf|1
1364916|10-11-2022|cjzf|101
1352737|10-11-2022|mve|22
1373573|10-11-2022|mjpbb|1
1255098|10-11-2022|hjzf|1
1352737|10-11-2022|hve|22
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjzf|1
1352737|10-11-2022|hve|22
1373573|10-11-2022|mjpbb|1
1352737|10-11-2022|hve|122
1352737|10-11-2022|cve|22
1255098|10-11-2022|hjzf|1
1352737|10-11-2022|hve|22
1352737|10-11-2022|hve|22
1255098|10-11-2022|hjzf|1
1373573|10-11-2022|mjzx|1
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjzf|1
1352737|10-11-2022|mve|22
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjzf|1
1373573|10-11-2022|mjvx|22
1255098|10-11-2022|hjzf|1
1255098|10-11-2022|hjg|1
1255098|10-11-2022|hjg|1
1255098|10-11-2022|hjf|1
1373573|10-11-2022|mjvx|22
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1373573|10-11-2022|mjzx|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjg|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjg|1
1373573|10-11-2022|mjp|1
1373573|10-11-2022|mjp|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1255098|10-11-2022|hjf|1
1373573|10-11-2022|mjxn|1
1373573|10-11-2022|mjp|1
1373573|10-11-2022|mjzx|1
1373573|10-11-2022|mjpbb|1
1215704|10-11-2022|mmy|1
1057874|10-11-2022|cf|1
1146372|10-11-2022|mxn|1
1146372|10-11-2022|mxn|1
1101496|10-11-2022|mb|1
1403048|10-11-2022|cven|29
1403048|10-11-2022|mven|22
1403048|10-11-2022|mx|1
1403048|10-11-2022|cx|1
1308618|10-11-2022|mjx|1
1308618|10-11-2022|mjp|1
1308618|10-11-2022|mjp|1
1308618|10-11-2022|mjcx|1
1308618|10-11-2022|mjx|1
1308618|10-11-2022|mjp|23
1308618|10-11-2022|mjx|1
1354386|10-11-2022|mjnd|101
1354386|10-11-2022|mjnd|101
1354386|10-11-2022|mjnd|101
1354386|10-11-2022|mjnd|101
1051573|10-11-2022|mmy|1
1051573|10-11-2022|mmy|1
1354386|10-11-2022|mjnd|101
1051573|10-11-2022|mmy|1
1051573|10-11-2022|mf|1
1392315|10-11-2022|cf|1
1333403|10-11-2022|mf|1
1354386|10-11-2022|mjf|1
1354386|10-11-2022|mjf|1
1354386|10-11-2022|mjf|1
1354386|10-11-2022|cjf|1
1354386|10-11-2022|mjf|1
1354386|10-11-2022|mjf|1
1129593|10-11-2022|hmyn|1
1354386|10-11-2022|mjf|1
1104015|10-11-2022|cf|1
1399086|10-11-2022|cjzxn|1
1399086|10-11-2022|cjp|1
1399086|10-11-2022|cjsfn|36
1399086|10-11-2022|cjp|1
1399086|10-11-2022|cjp|1
1399086|10-11-2022|cjp|1
1399086|10-11-2022|cjve|22
1399086|10-11-2022|cjve|22
1399086|10-11-2022|cjx|1
1337923|10-11-2022|hjp|1
1399086|10-11-2022|hjve|22
1399086|10-11-2022|cjx|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjp|23
1337923|10-11-2022|mjpbb|23
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjp|1
1398872|10-11-2022|hsci|1
1337923|10-11-2022|mjp|1
1319525|10-11-2022|cx|1
1319525|10-11-2022|mx|1
1103386|10-11-2022|cc|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjzf|1
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1321177|10-11-2022|mjve|22
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|mjk|7
1420098|10-11-2022|hx|1
1420098|10-11-2022|hf|1
1337923|10-11-2022|mjp|1
1351870|10-11-2022|cjx|1
1351870|10-11-2022|cyaf|1
1351870|10-11-2022|cjx|1
1351870|10-11-2022|cjx|1
1337923|10-11-2022|mjwf|1
1337923|10-11-2022|mjpbb|1
1337923|10-11-2022|mjp|1
1337923|10-11-2022|cjp|1
1064903|10-11-2022|mjg|1
1064903|10-11-2022|mjg|1
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjpn|1
1064903|10-11-2022|mjg|1
1246100|10-11-2022|cxn|1
1246100|10-11-2022|cjzxn|1
1246100|10-11-2022|cjp|1
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjx|1
1064903|10-11-2022|mjf|1
1064903|10-11-2022|mjp|1
1382404|10-11-2022|hjp|1
1382404|10-11-2022|hjp|1
1382404|10-11-2022|hjp|1
1382404|10-11-2022|hjp|1
1382404|10-11-2022|cjpbb|1
1382404|10-11-2022|cjp|1
1130000|10-11-2022|mf|1
1064903|10-11-2022|cjg|1
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjg|1
1064903|10-11-2022|hjp|23
1064903|10-11-2022|mjp|23
1064903|10-11-2022|mjp|23
1275142|10-11-2022|cjpbb|23
1064903|10-11-2022|mjp|1
1064903|10-11-2022|mjp|1
1275142|10-11-2022|cjp|23
1064903|10-11-2022|mjp|1
1064903|10-11-2022|mjp|1
1275142|10-11-2022|cjp|23
1064903|10-11-2022|mjp|1
1275142|10-11-2022|cjpbb|1
1016358|10-11-2022|mmyn|1
1016358|10-11-2022|mmyn|1
1064903|10-11-2022|mjnd|101
1275142|10-11-2022|cjpbb|1
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjp|23
1016358|10-11-2022|mmy|1
1275142|10-11-2022|cjpbb|23
1016358|10-11-2022|mmyn|1
1064903|10-11-2022|mjg|1
1064903|10-11-2022|mjg|1
1064903|10-11-2022|mjg|1
1275142|10-11-2022|cjx|23
1016358|10-11-2022|mmy|1
1275142|10-11-2022|cjx|23
1064903|10-11-2022|mjg|1
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjnd|101
1064903|10-11-2022|mjg|1
1275142|10-11-2022|cjp|23
1110892|10-11-2022|hfn|1
1275142|10-11-2022|cjpbb|1
1110892|10-11-2022|mfn|1
1275142|10-11-2022|cjp|1
1294681|10-11-2022|h3|30
1063525|10-11-2022|hf|1
1294681|10-11-2022|hf|1
1275142|10-11-2022|cjpn|1
1416666|10-11-2022|hx|1
1416666|10-11-2022|hfn|1
1159839|10-11-2022|msci|1
1343834|10-11-2022|cfn|1
1307654|10-11-2022|mven|22
1110892|10-11-2022|mpbmy|1
1110892|10-11-2022|mpbmy|1
1110892|10-11-2022|mpbmy|1
1275142|10-11-2022|cjpn|1
1275142|10-11-2022|cjp|1
1096058|10-11-2022|hf|1
1341302|10-11-2022|cpbr|1
1275142|10-11-2022|cjp|1
1347226|10-11-2022|hjpn|1
1275142|10-11-2022|cjp|1
1347226|10-11-2022|hjpn|1
1347226|10-11-2022|hjp|1
1152310|10-11-2022|cx|1
1347226|10-11-2022|mjpn|1
1152310|10-11-2022|cx|1
1152310|10-11-2022|cx|1
1097178|10-11-2022|mjef|1
1152310|10-11-2022|cx|1
1152310|10-11-2022|cx|1
1370626|10-11-2022|cjpbb|23
1370626|10-11-2022|cjpbb|23
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cg|41
1401073|10-11-2022|mjx|1
1401073|10-11-2022|cjp|1
1401073|10-11-2022|cjx|1
1401073|10-11-2022|cjp|1
1401073|10-11-2022|cjp|1
1110892|10-11-2022|m3|30
1110892|10-11-2022|m3|30
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1347226|10-11-2022|hjzfn|1
1370626|10-11-2022|cjpbb|23
1370626|10-11-2022|cjpbb|23
1370626|10-11-2022|cjpbb|23
1370626|10-11-2022|cjpbb|1
1347226|10-11-2022|hjpn|1
1398394|10-11-2022|cjve|37
1423436|10-11-2022|mb|1
1370626|10-11-2022|hjx|23
1398394|10-11-2022|cjve|22
1347226|10-11-2022|hjp|1
1347226|10-11-2022|hjpn|1
1347226|10-11-2022|hjpn|1
1347226|10-11-2022|mjpn|1
1398394|10-11-2022|cjve|37
1398394|10-11-2022|cjzf|1
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1370626|10-11-2022|cjpbb|1
1398394|10-11-2022|cjzf|1
1398394|10-11-2022|cjzf|1
1347226|10-11-2022|mjp|1
1398394|10-11-2022|cjzf|1
1398394|10-11-2022|cjzf|1
1398394|10-11-2022|cejp|1
1398394|10-11-2022|cjp|1
1398394|10-11-2022|cjp|1
1398394|10-11-2022|cjp|1
1398394|10-11-2022|cjp|1
1398394|10-11-2022|hjp|1
1398394|10-11-2022|cjp|1
1347226|10-11-2022|hjpbb|23
1398394|10-11-2022|cjp|1
1347226|10-11-2022|mjp|1
1421031|10-11-2022|cjp|1
1347226|10-11-2022|hjpn|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1264453|10-11-2022|cx|1
1264453|10-11-2022|cx|1
1264453|10-11-2022|cx|1
1050879|10-11-2022|hx|1
1072787|10-11-2022|mf|1
1072787|10-11-2022|mmy|1
1072787|10-11-2022|mf|1
1050879|10-11-2022|hx|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1421031|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjpbb|1
1050879|10-11-2022|hx|1
1104100|10-11-2022|cf|1
1104100|10-11-2022|cf|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1050879|10-11-2022|hvxo|129
1104100|10-11-2022|mf|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1049242|10-11-2022|mven|29
1049242|10-11-2022|c3|30
1257555|10-11-2022|cjp|1
1257555|10-11-2022|cjp|1
1016723|10-11-2022|msci|1
1016723|10-11-2022|mjp|1
1016723|10-11-2022|mjp|1
1337925|10-11-2022|hyag|1
1337925|10-11-2022|mjf|1
1337925|10-11-2022|mjg|1
1337925|10-11-2022|mjg|1
1337925|10-11-2022|mjx|1
1398129|10-11-2022|mx|1
1051539|10-11-2022|mx|1
1051539|10-11-2022|mx|1
1051539|10-11-2022|mve|29
1051539|10-11-2022|mve|29
1051539|10-11-2022|mx|1
1398129|10-11-2022|mf|1
1398129|10-11-2022|cve|22
1337925|10-11-2022|mjf|1
1337925|10-11-2022|mjx|1
1426141|10-11-2022|hjk|7
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1425747|10-11-2022|cjx|1
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1425747|10-11-2022|cjp|23
1425747|10-11-2022|hjp|1
1425747|10-11-2022|cjp|1
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1425747|10-11-2022|cjp|1
1334981|10-11-2022|mfn|1
1425747|10-11-2022|cjp|1
1334981|10-11-2022|mfn|1
1334981|10-11-2022|mfn|1
1334981|10-11-2022|mf|1
1334981|10-11-2022|mf|1
1334981|10-11-2022|mfn|1
1334981|10-11-2022|cfn|1
1164640|10-11-2022|csf|4
1164640|10-11-2022|csf|4
1245156|10-11-2022|mf|1
1245156|10-11-2022|mf|1
1245156|10-11-2022|cf|1
1164640|10-11-2022|csf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1006985|10-11-2022|msf|4
1204156|10-11-2022|hx|101
1066928|10-11-2022|c3|30
1066928|10-11-2022|c3|30
1316761|10-11-2022|mjpn|1
1316761|10-11-2022|mjpn|1
1316761|10-11-2022|mjp|1
1069140|10-11-2022|hx|1
1069140|10-11-2022|cjve|22
1069140|10-11-2022|mb|1
1211930|10-11-2022|mx|1
1412433|10-11-2022|cf|1
1412433|10-11-2022|cf|1
1412433|10-11-2022|mf|1
1196042|10-11-2022|mjp|1
1196042|10-11-2022|cjp|1
1196042|10-11-2022|cjp|1
1196042|10-11-2022|cjp|1
1196042|10-11-2022|mjp|1
1196042|10-11-2022|cjp|1
1196042|10-11-2022|cven|29
1196042|10-11-2022|cve|22
1363196|10-11-2022|mmy|1
1363196|10-11-2022|mf|1
1026155|10-11-2022|mx|1
1259659|10-11-2022|mfn|1
1053701|10-11-2022|cg|122
1408473|10-11-2022|cmy|1
1379582|10-11-2022|mjb|1
1379582|10-11-2022|mjb|1
1379582|10-11-2022|mjb|1
1163155|10-11-2022|hx|101
1379582|10-11-2022|mx|1
1379582|10-11-2022|mx|1
1379582|10-11-2022|mjxn|1
1379582|10-11-2022|mx|1
1379582|10-11-2022|mjxn|1
1341280|10-11-2022|mpbf|1
1341280|10-11-2022|mpbf|1
1341280|10-11-2022|mf|1
1341280|10-11-2022|mf|1
1381928|10-11-2022|mx|1
1186622|10-11-2022|cx|1
1186622|10-11-2022|cx|1
1186622|10-11-2022|cx|1
1426343|10-11-2022|cx|1
1207158|10-11-2022|cmyn|1
1058865|10-11-2022|cfn|1
1186622|10-11-2022|cx|1
1086981|10-11-2022|mmy|1
1186622|10-11-2022|zx|1
1186622|10-11-2022|cx|1
1086981|10-11-2022|mf|1
1086981|10-11-2022|mfn|1
1086981|10-11-2022|mfn|1
1086981|10-11-2022|mf|1
1423404|10-11-2022|hf|1
1017370|10-11-2022|mf|1
1017370|10-11-2022|mfn|1
1017370|10-11-2022|mmy|1
1017370|10-11-2022|mfn|1
1017370|10-11-2022|mf|1
1017370|10-11-2022|mfn|1
1122809|10-11-2022|mmy|1
1122809|10-11-2022|mve|22
1122809|10-11-2022|mve|22
1122809|10-11-2022|mve|22
1122809|10-11-2022|mve|22
1122809|10-11-2022|mve|22
1426494|10-11-2022|mx|1
1426494|10-11-2022|mx|1
1051435|10-11-2022|cjvxn|22
1051435|10-11-2022|cven|29
1396402|10-11-2022|mx|1
1343535|10-11-2022|mpbsc|1
1331804|10-11-2022|mve|22
1343535|10-11-2022|m3|30
1343535|10-11-2022|mve|22
1343535|10-11-2022|msci|1
1424814|10-11-2022|mx|1
1424814|10-11-2022|mx|1
1424814|10-11-2022|mjpbb|1
1424814|10-11-2022|mjpbb|1
1424814|10-11-2022|mjpbb|1
1424814|10-11-2022|mx|1
1424814|10-11-2022|mx|1
1424814|10-11-2022|cjpbb|1
1424814|10-11-2022|mjpbb|1
1424814|10-11-2022|mjpbb|1
1246100|10-11-2022|cg|41
1129562|10-11-2022|mjf|1
1129562|10-11-2022|mjp|1
1246100|10-11-2022|cg|41
1246100|10-11-2022|cjx|1
1393348|10-11-2022|cven|22
1426491|10-11-2022|cyag|1
1298438|10-11-2022|cyaf|1
1298438|10-11-2022|cyaf|1
1310361|10-11-2022|hve|22
1310361|10-11-2022|hven|22
1243741|10-11-2022|myaf|1
1203064|10-11-2022|cjf|1
1203064|10-11-2022|cjf|1
1051093|10-11-2022|mf|1
1051093|10-11-2022|hvx|29
1051093|10-11-2022|mvx|22
1051093|10-11-2022|hve|22
1051093|10-11-2022|mve|29
1203064|10-11-2022|cjf|1
1203064|10-11-2022|cjf|1
1203064|10-11-2022|cjf|1
1340027|10-11-2022|cf|1
1203064|10-11-2022|cjx|1
1203064|10-11-2022|cjf|1
1203064|10-11-2022|cjx|1
1203064|10-11-2022|cjx|1
1203064|10-11-2022|cjx|1
1203064|10-11-2022|hjx|1
1203064|10-11-2022|cjxn|1
1065099|10-11-2022|mx|1
1051093|10-11-2022|m3|30
1051093|10-11-2022|mmy|1
1051093|10-11-2022|hmy|1
1051093|10-11-2022|mmy|1
1409401|10-11-2022|mx|1
1409401|10-11-2022|mjf|1
1409401|10-11-2022|mjg|1
1003622|10-11-2022|cjzxn|1
1003622|10-11-2022|cxn|1
1003622|10-11-2022|cx|1
1003622|10-11-2022|cxn|1
1182233|10-11-2022|mltfn|1
1182233|10-11-2022|cfn|1
1182233|10-11-2022|hyafn|1
1285528|10-11-2022|mx|1
1285528|10-11-2022|mx|1
1285528|10-11-2022|mx|1
1128418|10-11-2022|cfn|1
1098703|10-11-2022|hmyn|1
1098703|10-11-2022|mfn|1
1416135|10-11-2022|cjwf|1
1416135|10-11-2022|cejp|1
1416135|10-11-2022|cejp|1
1098703|10-11-2022|hve|39
1058106|10-11-2022|mscin|1
1421142|10-11-2022|hjzxn|1
1421142|10-11-2022|hjzxn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjzfn|1
1207101|10-11-2022|mxn|1
1421142|10-11-2022|hjzfn|1
1421142|10-11-2022|hjzfn|1
1421142|10-11-2022|hjp|1
1421142|10-11-2022|hjzxn|1
1421142|10-11-2022|hjzxn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjzxn|1
1421142|10-11-2022|cjzxn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjxn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjxn|1
1421142|10-11-2022|hjpn|1
1421142|10-11-2022|hjpn|1
1423982|10-11-2022|cxn|1
1214160|10-11-2022|cx|1
1214160|10-11-2022|hpbmy|1
1219533|10-11-2022|hosn|1
1219533|10-11-2022|cx|1
1374523|10-11-2022|hyaf|1
1374523|10-11-2022|hjf|1
1374523|10-11-2022|hjmy|1
1374523|10-11-2022|hjf|1
1405912|10-11-2022|msci|1
1405912|10-11-2022|mx|1
1405912|10-11-2022|mx|1
1414072|10-11-2022|hjf|1
1033235|10-11-2022|mf|1
1033235|10-11-2022|mmy|1
1033235|10-11-2022|mmy|1
1033235|10-11-2022|mmy|1
1231014|10-11-2022|csf|4
1231014|10-11-2022|csfn|4
1231014|10-11-2022|csf|4
1231014|10-11-2022|mf|1
1231014|10-11-2022|cmy|1
1231014|10-11-2022|cfn|1
1231014|10-11-2022|cfn|1
1231014|10-11-2022|cfn|1
1180973|10-11-2022|cx|1
1180973|10-11-2022|mx|1
1180973|10-11-2022|mb|1
1068448|10-11-2022|hf|1
1068448|10-11-2022|hmy|1
1068448|10-11-2022|hf|1
1068448|10-11-2022|hfn|1
1180973|10-11-2022|hx|1
1180973|10-11-2022|mx|1
1264075|10-11-2022|mx|1
1054585|10-11-2022|cx|1
1054585|10-11-2022|cx|1
1338783|10-11-2022|cjx|1
1338783|10-11-2022|mjk|1
1338783|10-11-2022|cjk|7
1338783|10-11-2022|cjx|1
1338783|10-11-2022|cjx|1
1338783|10-11-2022|hjx|1
1338783|10-11-2022|cjx|1
1338783|10-11-2022|cjx|1
1338783|10-11-2022|hjx|1
1020454|10-11-2022|cmag|9
1338783|10-11-2022|cjx|1
1020454|10-11-2022|cmag|9
1020454|10-11-2022|cxn|1
1020454|10-11-2022|cmag|9
1338783|10-11-2022|hyaf|1
1356826|10-11-2022|hsci|1
1338783|10-11-2022|hjx|1
1338783|10-11-2022|hjx|1
1048415|10-11-2022|mxn|1
1200886|10-11-2022|mb|1
1001969|10-11-2022|hsf|4
1001969|10-11-2022|hsf|4
1318237|10-11-2022|mjx|1
1318237|10-11-2022|mx|1
1397584|10-11-2022|cfn|1
1397584|10-11-2022|hxn|1
1318237|10-11-2022|mx|1
1318237|10-11-2022|mjx|1
1318237|10-11-2022|mjx|1
1318237|10-11-2022|mjx|1
1318237|10-11-2022|mjx|1
1392648|10-11-2022|cf|1
1101079|10-11-2022|z3|30
1318237|10-11-2022|mjx|1
1202422|10-11-2022|cmy|1
1267450|10-11-2022|mx|1
1266871|10-11-2022|mf|1
1414661|10-11-2022|mjp|1
1327675|10-11-2022|mx|1
1327675|10-11-2022|mx|1
1327675|10-11-2022|hx|1
1414661|10-11-2022|mjp|1
1327675|10-11-2022|hx|1
1327675|10-11-2022|mx|1
1414661|10-11-2022|mjx|1
1191832|10-11-2022|cpbr|1
1318237|10-11-2022|mjx|1
1400756|10-11-2022|hve|29
1318237|10-11-2022|mjx|1
1051495|10-11-2022|msci|1
1050149|10-11-2022|cf|1
1050149|10-11-2022|mf|1
1184415|10-11-2022|mmyn|1
1392656|10-11-2022|mx|1
1392656|10-11-2022|mxn|1
1002386|10-11-2022|cf|1
1426497|10-11-2022|hb|1
1426497|10-11-2022|cf|1
1426497|10-11-2022|cmy|1
1426497|10-11-2022|cb|1
1369493|10-11-2022|c3|30
1369493|10-11-2022|cx|1
1426497|10-11-2022|cf|1
1426496|10-11-2022|mf|1
1426496|10-11-2022|mmyn|1
1426496|10-11-2022|mfn|1
1426496|10-11-2022|mf|1
1421858|10-11-2022|mjx|1
1420532|10-11-2022|mx|1
1134224|10-11-2022|hsfn|4
1340303|10-11-2022|mf|1
1414352|10-11-2022|cf|1
1414352|10-11-2022|mx|1
1414352|10-11-2022|mfn|1
1414352|10-11-2022|mf|1
1414352|10-11-2022|cx|1
1414352|10-11-2022|cfn|1
1414352|10-11-2022|cf|1
1414352|10-11-2022|cf|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1403280|10-11-2022|cf|1
1403280|10-11-2022|cx|1
1403280|10-11-2022|cf|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjp|1
1394255|10-11-2022|mjpbb|1
1394255|10-11-2022|mjpbb|23
1394255|10-11-2022|mjpbb|23
1403280|10-11-2022|cx|1
1394255|10-11-2022|mjzf|23
1394255|10-11-2022|cjpbb|23
1394255|10-11-2022|mjzxn|1
1104861|10-11-2022|cltfn|1
1403280|10-11-2022|cf|1
1403280|10-11-2022|cf|1
1316556|10-11-2022|hmy|1
1403280|10-11-2022|cf|1
1104861|10-11-2022|hltfn|1
1055056|10-11-2022|msci|1
1414352|10-11-2022|cx|1
1414352|10-11-2022|cf|1
1414352|10-11-2022|cf|1
1335200|10-11-2022|hjf|1
1335200|10-11-2022|hsci|1
1426500|10-11-2022|cmy|1
1169378|10-11-2022|cf|1
1420514|10-11-2022|hf|1
1051131|10-11-2022|hjb|1
1051131|10-11-2022|hjb|1
1051131|10-11-2022|hjb|1
1339942|10-11-2022|mjpx|1
1339942|10-11-2022|m3|30
1339942|10-11-2022|mjg|1
1339942|10-11-2022|cjpn|1
1339942|10-11-2022|mjzf|1
1339942|10-11-2022|mjp|23
1339942|10-11-2022|mf|1
1192626|10-11-2022|hjpn|1
1192626|10-11-2022|hf|1
1192626|10-11-2022|hx|1
1192626|10-11-2022|hjf|1
1316084|10-11-2022|hyag|1
1316084|10-11-2022|hyag|1
1397267|10-11-2022|cx|1
1397267|10-11-2022|cscin|1
1107938|10-11-2022|hx|1
1305498|10-11-2022|hjf|1
1305498|10-11-2022|hjg|1
1305498|10-11-2022|hjfn|1
1305498|10-11-2022|hjg|1
1305498|10-11-2022|hyaf|1
1305498|10-11-2022|hjx|1
1300816|10-11-2022|mbn|1
1300816|10-11-2022|mx|1
1305498|10-11-2022|hjg|1
